Id,Score
93998,3.0378093492321905
1191972,4.34998163905505
895794,4.144799700946141
176070,4.639859336036445
1411677,2.756815630451232
568313,4.43358223513165
70185,4.747533044538721
1417157,4.824064041390595
1632596,4.300742337603083
979147,4.614752781994346
1018401,4.183703723648285
161566,4.96340529203068
757756,5.0
78107,4.393909737141883
603495,3.673089386208732
698360,4.5482177975827565
64546,4.553611036349624
1141104,4.421984227088176
839168,3.0357494207332736
1157843,4.0989886619267075
151136,4.282795388216223
1545091,4.495480375945098
856022,4.0900818683393485
95707,5.0
25852,4.129922715910384
899031,5.0
694037,3.5220751971279163
59593,4.607767089847662
864620,5.0
336914,4.314536581138404
510673,3.969878632213409
1190490,3.207471019937431
281161,4.762858317449716
1408650,3.934350712620345
1119395,1.65993867415476
528200,4.5273716885015896
1492112,5.0
1629647,3.926444669115409
1274082,2.6052939475389953
512560,3.6153622849790663
299129,5.0
792934,2.32732332504502
1257476,3.0369841222728544
620623,3.9032747349027948
184785,2.7338806016381745
1305528,4.192483263581139
1354553,4.879243035480899
1470852,4.00918340513754
923019,4.450307640503004
1670990,4.748564965120368
1534272,5.0
1015217,2.819750765337699
722040,4.943232129824427
923082,4.29796498426214
892944,3.536928606060051
698503,4.7859763387921666
389672,4.354430710416531
1676830,3.976873321168554
520175,4.261082309241599
451849,3.4348110109908934
1467075,3.8732270249846605
743685,4.634710267553835
1031255,3.364665576042432
1223971,1.0
1431338,4.314891583207664
999900,3.8980276895662587
1487316,4.38856877286175
1222546,3.8608150526737495
632803,4.180447210194793
1238641,4.241749231581403
657233,3.6753392338813615
1082696,2.5707727097732462
949835,3.507876105773232
140195,4.623647860702341
515326,2.677323367764889
1198698,4.635295047874532
395837,4.209505561882014
1427303,4.018911754026039
547464,4.2696193516069485
779973,3.12264606835259
1124609,2.7482660330862734
734712,3.7410126259792627
1657184,4.582866428619506
1364289,4.837507877843099
1592582,4.631486356357858
454915,3.336171471594252
44852,4.196279683501927
807714,3.991039347479845
1133426,4.912978553626433
1695438,2.3115463852800513
1695553,4.033532248449414
870892,4.555347083253741
724330,3.4620993828633595
848722,3.2022756621168678
1107373,4.463031281268678
1071949,3.745779437885355
172858,3.5206813575245044
291097,4.621801488382285
98604,4.704812646437925
1656181,3.2019015565452973
559264,4.225058942895679
1505839,2.77041860529724
1608712,4.407543111709527
1299124,4.877470217143281
1285069,2.2387145999112548
841706,4.13438178842845
577654,3.9324940565707767
1007418,4.673459335225461
234811,4.037219238848625
176194,4.7452210093787315
163102,5.0
787389,4.102145773070279
1547959,5.0
720542,4.620296468064004
1404331,3.8961422828068586
978497,4.073468461525817
201624,3.8675523484655643
1037328,4.073156057760585
930434,4.713933773413654
1175345,4.58031564549364
689810,4.398105746052006
697317,3.99494220677773
454149,2.144248004786302
1073346,4.961158612636717
661249,4.276622348302489
360347,4.4489748417246435
736671,4.639666464112482
1430014,3.710367579175447
941646,4.008006089408331
1246581,3.595733437570859
625325,4.339042021071305
939711,4.165320857863164
100101,4.49358479614123
1479795,3.9261138689312074
730386,3.663047693353025
1196134,2.800891126020261
933658,4.278254523633615
870152,2.8614726723341564
1263531,3.9190794225855887
71129,2.8230146777215808
56754,4.230776045294047
1180339,3.9641737810793183
1347485,5.0
1438032,5.0
343019,4.6977318397168135
106324,4.588787211698447
1507223,4.698479046557702
250068,3.573042515127822
1484745,4.525670671037797
801846,4.591439900698488
848899,4.87662953729963
225319,4.535603823501565
989909,4.46102343792708
460384,4.680684240494932
354687,3.793803348920456
1192515,3.768815825658507
863322,4.195431136401846
1226560,4.4950015944038135
206507,4.345219497468711
163735,3.945848070958219
1010470,4.5953689752348525
401893,2.8087313355505996
490033,4.468796192630818
528884,5.0
184471,4.261429015877962
1456638,2.799664794545804
1644044,2.9524857063848726
1275794,5.0
488973,4.012722994075579
1370883,3.780460868787753
57191,4.501962894202595
283100,4.844310283793099
253972,4.775466815708648
1388355,4.350723911936667
68153,5.0
1057743,4.900822008469284
1483382,3.057980403057736
1649638,4.268122421731259
932083,4.601381623611677
122273,4.301791409039907
1689442,4.489150582217131
1272052,3.345185199427139
1299228,3.7232389153677325
18474,5.0
612664,3.834210656661751
1696539,4.15276716681349
1162028,3.8935638331721623
666627,4.332054009579615
1073655,4.5942068594760155
524484,5.0
1483095,4.454251806340283
561905,4.138276280217848
1520948,5.0
1232825,4.657437086907005
1070300,3.4563195109329037
1603046,4.735001947367293
1648421,3.7726398833527606
758129,3.3233361518812323
972973,4.808652207088469
1215675,3.1873544788211126
287091,2.5457355025360915
409335,5.0
173766,4.502226806108765
725865,3.6303794211242844
1258044,3.825684918550201
1509251,4.386819611371497
510170,3.7201593882676525
418235,5.0
786935,4.8943560882666235
751054,5.0
984280,3.9728758101869266
605813,3.1111635580423456
165958,5.0
1019478,3.5527726395070744
406871,4.6274227521217375
887379,5.0
559747,3.7928152651761864
1338213,3.8654277150621654
764889,5.0
127563,3.631582380927239
387254,4.7779179695036875
1697410,3.5065046767388797
1398376,4.347165583957209
262113,4.508135597901315
903565,5.0
854011,4.034623584243009
908579,4.982120276032159
1327441,4.215241314438966
1026090,5.0
477079,4.231974585630537
927089,3.957206703147566
225933,4.983507534873823
24751,4.915615575083136
1549105,3.324378469294735
1233597,2.8912299728042563
707974,2.885303345801704
1521823,4.623370014507643
548553,4.656729160722
511470,3.791553763680599
208286,3.6223368727538814
605801,3.7887870254208296
1122362,3.0182260022873724
735342,3.6968727151112604
1278525,4.287951483365445
1583089,4.791079468037873
1257722,4.756272475012693
1483049,4.436874668491275
825692,4.544647659000988
192696,3.069343354765324
621611,4.60108480647486
904663,4.6267846688157634
70114,2.8770588861781357
1142413,3.870964190649262
1564821,2.619286368892205
1438934,4.9881172832139375
1102333,4.6506736169953875
124783,3.8092726260536525
675653,4.853604378080667
535483,4.478835691026585
1297524,4.198536854456637
1537762,3.4971501712216075
1325352,4.610694199624113
1638030,3.6839647710750274
1399187,4.569406425919315
712146,5.0
214603,3.664383416918682
213141,3.648722375269331
43971,4.252816498846027
493287,3.4441405947125183
334187,2.6348245765890446
1611141,4.700216990164626
226290,5.0
1279455,1.979911577559176
1677336,3.0483411167853474
1629031,5.0
402645,4.705577126115657
336,4.692793059601625
1434312,4.017708928061064
23961,4.080269026880235
53036,4.222994488913372
774899,3.7133800759766444
1259878,4.329252112093254
987525,3.906236321167606
1134202,3.0300186089915337
323503,5.0
386730,4.397270628220485
1537633,5.0
985818,4.125070231783893
1045146,4.02841850338112
1636851,4.3006916961295065
806175,2.108383505849515
167711,5.0
131111,2.3752031835998104
924453,4.560226537700358
1605600,3.9617321237931726
717698,3.5992322764847855
1174617,5.0
1011530,2.036423014088121
1027036,3.95217488077057
1409394,4.474310541969212
721517,3.927589498814997
188303,1.6071812273229598
1226510,3.6946202476878915
498163,4.055877100162707
1679505,2.0637376331236363
1442532,3.949975584634633
1074410,4.29760677107393
1053902,1.8529895563211745
1574121,5.0
331168,2.657794525753353
1668290,4.693403633902035
1311545,4.679048843794376
1018362,5.0
1389261,3.5373187402567217
333630,4.62703494670117
496656,3.5560297770664606
1449695,4.815039226567059
1005293,3.811063734921082
889027,3.1514450874130664
121429,4.530101390461617
1399553,4.461232495286476
261912,3.7415952076167187
259603,4.948711313145072
675409,3.4760859835149183
962081,4.327050336059945
896891,4.322340504128636
1066186,3.7649658385381186
1608414,4.508357238804578
748154,5.0
525434,4.59690274271326
1399288,3.1133989380013576
47503,2.990187887375691
876265,4.294060790594527
724472,3.659930608237765
387652,4.327181593942861
507004,4.704957001991945
204039,4.2263884692926235
659276,5.0
1504791,4.518299655176898
784762,3.3180813326445975
734902,4.727602217047323
1398590,4.383931544252497
795275,3.606890599698956
771823,4.934080520135423
120924,4.55827940122692
1609812,3.62608452781716
721570,2.8070766693663787
1601259,3.37997782738514
163110,5.0
433200,5.0
253201,4.860628120574297
20767,4.017188447610723
520009,3.19359914528715
388564,4.252330447094758
1448413,2.827512759686874
1405653,4.925286387541717
82553,4.937319526786158
552932,3.705116358684351
1586851,4.580815515070108
715690,2.1572289190507092
860227,3.5070427671356192
132555,5.0
31027,3.9267525211207874
874595,4.100433492974784
1619194,4.382101438196849
509367,4.036582573787609
1497573,4.572061724487504
928863,3.3673592737912017
1259800,3.4632590848589047
948043,4.388331550600599
199263,4.776555179528005
1352239,4.124743599071029
1146530,3.8680625765318593
64261,4.664119507270471
890565,1.0388405581439
209927,3.6417868159075066
1060187,4.666060215453659
973389,4.56254185203047
687096,4.190178731569838
532918,3.079859323494173
1348665,3.721483356538398
1458071,5.0
1434140,5.0
624630,4.089433169453014
680055,4.477243499687546
1161771,4.396236295604712
615340,4.683418489186471
1409954,5.0
311098,4.330571189681256
106800,3.0653379022291745
540861,4.30085429985304
710041,3.5835490248906385
366879,5.0
336448,4.489627434120324
1339369,4.093254761445131
369376,2.675508501636858
1567603,4.965813156044263
519845,5.0
515742,4.9602206431131615
965992,4.110410620787533
1655072,2.318058796854701
6614,4.44638194049596
912245,4.219377059009217
796904,4.500497231466108
1603072,3.4848349093169393
1435107,2.6462253796667623
1567934,4.530160138464439
275941,4.9365116152073485
370839,4.926782208984916
766541,3.9231211994216233
455418,3.229467677209631
1062118,2.8764610378269504
1613455,4.681686510189477
950638,4.505563216971512
126931,3.9231934190208415
1537075,4.958932083496054
1120285,2.3566559986798508
1008020,4.8593309100042505
1203356,4.516006349754729
1356531,4.566405068924264
